filename,photo_path,label,degradation_type,brightness,blur_laplacian,contrast
1748081671_1748081463_4.jpg,"images/511,611/1748081671_1748081463_4.jpg",Stress,low_contrast,143.1,2933.8,32.2
1731197810_1731197502_5.jpg,"images/214,311/1731197810_1731197502_5.jpg",Healthy,low_contrast,143.3,1480.4,27.7
1730420276_1730419902_5.jpg,"images/514,614/1730420276_1730419902_5.jpg",Healthy,low_contrast,137.7,1781.1,30.8
1747217724_1747217464_4.jpg,"images/111,211/1747217724_1747217464_4.jpg",Stress,low_contrast,144.8,1924.1,26.7
1730765795_1730765496_5.jpg,"images/214,311/1730765795_1730765496_5.jpg",Healthy,low_contrast,141.9,1405.7,29.7
1749773656_1749773463_4.jpg,"images/511,611/1749773656_1749773463_4.jpg",Stress,low_contrast,144.0,1918.3,29.6
1729901804_1729901503_5.jpg,"images/214,311/1729901804_1729901503_5.jpg",Healthy,low_contrast,142.9,1562.7,30.3
1731197810_1731197502_5.jpg,"images/214,311/1731197810_1731197502_5.jpg",Healthy,low_contrast,143.3,1480.4,27.7
1747376328_1747361505_5.jpg,"images/514,614/1747376328_1747361505_5.jpg",Stress,low_contrast,141.0,2158.4,31.2
1746584089_1746576664_4.jpg,"images/511,611/1746584089_1746576664_4.jpg",Stress,low_contrast,142.2,2377.1,30.7
1747822472_1747822263_4.jpg,"images/511,611/1747822472_1747822263_4.jpg",Stress,low_contrast,142.8,2761.6,31.3
1731284369_1731283932_6.jpg,"images/11,411/1731284369_1731283932_6.jpg",Healthy,low_contrast,139.0,1803.2,28.7
1746757245_1746749498_5.jpg,"images/214,311/1746757245_1746749498_5.jpg",Stress,low_contrast,142.0,1524.8,26.9
1747390577_1747390299_5.jpg,"images/214,311/1747390577_1747390299_5.jpg",Stress,low_contrast,140.9,2298.6,30.5
1730276061_1730275864_4.jpg,"images/111,211/1730276061_1730275864_4.jpg",Healthy,low_contrast,134.7,906.9,29.4
1730600258_1730592706_5.jpg,"images/514,614/1730600258_1730592706_5.jpg",Healthy,low_contrast,136.9,1489.3,30.7
1730247413_1730247104_5.jpg,"images/214,311/1730247413_1730247104_5.jpg",Healthy,low_contrast,140.0,1564.7,31.3
1747476901_1747476663_4.jpg,"images/511,611/1747476901_1747476663_4.jpg",Stress,low_contrast,142.6,2840.0,29.3
1747448451_1747447904_5.jpg,"images/514,614/1747448451_1747447904_5.jpg",Stress,low_contrast,144.5,1651.8,27.1
1730362458_1730362264_4.jpg,"images/111,211/1730362458_1730362264_4.jpg",Healthy,low_contrast,137.5,1061.8,29.6
1731284244_1731283898_5.jpg,"images/514,614/1731284244_1731283898_5.jpg",Healthy,low_contrast,138.6,1633.3,31.7
1728526754_1728526334_6.jpg,"images/11,411/1728526754_1728526334_6.jpg",Healthy,low_contrast,143.3,1445.9,25.2
1747649682_1747649463_4.jpg,"images/511,611/1747649682_1747649463_4.jpg",Stress,low_contrast,141.6,3083.3,31.5
1747304076_1747303864_4.jpg,"images/511,611/1747304076_1747303864_4.jpg",Stress,low_contrast,141.6,3082.7,31.5
1731111552_1731111127_6.jpg,"images/2110,314/1731111552_1731111127_6.jpg",Healthy,low_contrast,136.9,1653.0,32.3
1747477016_1747476705_5.jpg,"images/214,311/1747477016_1747476705_5.jpg",Stress,low_contrast,141.1,2421.3,30.7
1749082430_1749082263_4.jpg,"images/511,611/1749082430_1749082263_4.jpg",Stress,low_contrast,146.4,1197.5,24.1
1747476901_1747476663_4.jpg,"images/511,611/1747476901_1747476663_4.jpg",Stress,low_contrast,142.6,2840.0,29.3
1747095464_1747095105_5.jpg,"images/514,614/1747095464_1747095105_5.jpg",Stress,low_contrast,140.9,2254.0,32.0
1747563267_1747563064_4.jpg,"images/511,611/1747563267_1747563064_4.jpg",Stress,low_contrast,141.1,2719.0,31.2
1747908873_1747908664_4.jpg,"images/511,611/1747908873_1747908664_4.jpg",Stress,low_contrast,142.1,2661.2,31.0
1730765845_1730765504_5.jpg,"images/514,614/1730765845_1730765504_5.jpg",Healthy,low_contrast,137.7,1506.9,30.4
1730276061_1730275864_4.jpg,"images/111,211/1730276061_1730275864_4.jpg",Healthy,low_contrast,134.7,906.9,29.4
1747218050_1747217463_4.jpg,"images/511,611/1747218050_1747217463_4.jpg",Stress,low_contrast,146.2,1517.1,24.1
1730016869_1730016664_4.jpg,"images/111,211/1730016869_1730016664_4.jpg",Healthy,low_contrast,137.1,1556.1,31.1
1731198016_1731197543_6.jpg,"images/2110,314/1731198016_1731197543_6.jpg",Healthy,low_contrast,139.0,1729.0,31.7
1749860389_1749859945_6.jpg,"images/11,411/1749860389_1749859945_6.jpg",Stress,low_contrast,141.3,2369.4,31.9
1731543377_1731543102_5.jpg,"images/214,311/1731543377_1731543102_5.jpg",Healthy,low_contrast,142.3,1119.7,27.8
1730593022_1730592703_5.jpg,"images/214,311/1730593022_1730592703_5.jpg",Healthy,low_contrast,141.3,1355.3,29.9
1730420413_1730419938_6.jpg,"images/11,411/1730420413_1730419938_6.jpg",Healthy,low_contrast,141.1,1818.0,28.0
1731457061_1731456704_5.jpg,"images/514,614/1731457061_1731456704_5.jpg",Healthy,low_contrast,140.8,1764.5,32.1
1731111445_1731111090_5.jpg,"images/517,617/1731111445_1731111090_5.jpg",Healthy,low_contrast,135.1,2242.1,31.3
1749458495_1748859102_5.jpg,"images/514,614/1749458495_1748859102_5.jpg",Stress,low_contrast,147.0,1350.6,24.4
1730600380_1730592740_6.jpg,"images/11,411/1730600380_1730592740_6.jpg",Healthy,low_contrast,138.4,1597.6,28.6
1749514453_1749514264_4.jpg,"images/511,611/1749514453_1749514264_4.jpg",Stress,low_contrast,144.6,1639.6,27.5
1747563267_1747563064_4.jpg,"images/511,611/1747563267_1747563064_4.jpg",Stress,low_contrast,141.1,2719.0,31.2
1747095298_1747095063_4.jpg,"images/511,611/1747095298_1747095063_4.jpg",Stress,low_contrast,140.5,2603.1,31.8
1730420225_1730419904_5.jpg,"images/214,311/1730420225_1730419904_5.jpg",Healthy,low_contrast,142.7,1515.2,29.6
1731284215_1731283903_5.jpg,"images/214,311/1731284215_1731283903_5.jpg",Healthy,low_contrast,143.3,1521.4,31.3
1731111552_1731111127_6.jpg,"images/2110,314/1731111552_1731111127_6.jpg",Healthy,low_contrast,136.9,1653.0,32.3
1730852375_1730851939_6.jpg,"images/11,411/1730852375_1730851939_6.jpg",Healthy,low_contrast,137.7,1731.4,29.2
1729210625_1729210304_5.jpg,"images/214,311/1729210625_1729210304_5.jpg",Healthy,low_contrast,138.1,1589.4,31.8
1747189065_1747188707_5.jpg,"images/514,614/1747189065_1747188707_5.jpg",Stress,low_contrast,143.6,2093.3,31.3
1747390577_1747390299_5.jpg,"images/214,311/1747390577_1747390299_5.jpg",Stress,low_contrast,140.9,2298.6,30.5
1746749818_1746749500_5.jpg,"images/514,614/1746749818_1746749500_5.jpg",Stress,low_contrast,145.0,1127.4,23.8
1746058500_1746058264_4.jpg,"images/511,611/1746058500_1746058264_4.jpg",Stress,low_contrast,140.7,2347.7,30.9
1747304076_1747303864_4.jpg,"images/511,611/1747304076_1747303864_4.jpg",Stress,low_contrast,141.6,3082.7,31.5
1747095464_1747095105_5.jpg,"images/514,614/1747095464_1747095105_5.jpg",Stress,low_contrast,140.9,2254.0,32.0
1746231562_1746231064_4.jpg,"images/511,611/1746231562_1746231064_4.jpg",Stress,low_contrast,140.3,2544.8,31.6
1747189065_1747188707_5.jpg,"images/514,614/1747189065_1747188707_5.jpg",Stress,low_contrast,143.6,2093.3,31.3
1728519282_1728519063_4.jpg,"images/511,611/1728519282_1728519063_4.jpg",Healthy,low_contrast,137.2,1836.4,32.3
1729988181_1729987902_5.jpg,"images/214,311/1729988181_1729987902_5.jpg",Healthy,low_contrast,142.9,1259.8,28.2
1749773656_1749773463_4.jpg,"images/511,611/1749773656_1749773463_4.jpg",Stress,low_contrast,144.0,1918.3,29.6
1747563267_1747563064_4.jpg,"images/511,611/1747563267_1747563064_4.jpg",Stress,low_contrast,141.1,2719.0,31.2
1746577055_1746576704_5.jpg,"images/514,614/1746577055_1746576704_5.jpg",Stress,low_contrast,141.5,2092.2,30.4
1730765845_1730765504_5.jpg,"images/514,614/1730765845_1730765504_5.jpg",Healthy,low_contrast,137.7,1506.9,30.4
1747376328_1747361505_5.jpg,"images/514,614/1747376328_1747361505_5.jpg",Stress,low_contrast,141.0,2158.4,31.2
1747908983_1747908700_5.jpg,"images/214,311/1747908983_1747908700_5.jpg",Stress,low_contrast,137.8,2372.0,32.2
1746663298_1746663064_4.jpg,"images/511,611/1746663298_1746663064_4.jpg",Stress,low_contrast,141.0,2359.9,30.4
1731370665_1731370306_5.jpg,"images/514,614/1731370665_1731370306_5.jpg",Healthy,low_contrast,139.6,1647.0,32.3
1731111445_1731111090_5.jpg,"images/517,617/1731111445_1731111090_5.jpg",Healthy,low_contrast,135.1,2242.1,31.3
1731111501_1731111129_6.jpg,"images/11,411/1731111501_1731111129_6.jpg",Healthy,low_contrast,137.6,1351.2,26.6
1747448451_1747447904_5.jpg,"images/514,614/1747448451_1747447904_5.jpg",Stress,low_contrast,144.5,1651.8,27.1
1746663481_1746663105_5.jpg,"images/514,614/1746663481_1746663105_5.jpg",Stress,low_contrast,141.7,2214.1,31.3
1747218050_1747217463_4.jpg,"images/511,611/1747218050_1747217463_4.jpg",Stress,low_contrast,146.2,1517.1,24.1
1747095464_1747095105_5.jpg,"images/514,614/1747095464_1747095105_5.jpg",Stress,low_contrast,140.9,2254.0,32.0
1731198016_1731197543_6.jpg,"images/2110,314/1731198016_1731197543_6.jpg",Healthy,low_contrast,139.0,1729.0,31.7
1746577055_1746576704_5.jpg,"images/514,614/1746577055_1746576704_5.jpg",Stress,low_contrast,141.5,2092.2,30.4
1730333811_1730333503_5.jpg,"images/214,311/1730333811_1730333503_5.jpg",Healthy,low_contrast,142.6,1434.0,30.2
1730765964_1730765538_6.jpg,"images/11,411/1730765964_1730765538_6.jpg",Healthy,low_contrast,139.2,1662.6,28.6
1728526638_1728526302_5.jpg,"images/514,614/1728526638_1728526302_5.jpg",Healthy,low_contrast,141.7,1360.1,27.5
1746757129_1746749464_4.jpg,"images/511,611/1746757129_1746749464_4.jpg",Stress,low_contrast,145.4,1424.1,24.7
1728367683_1728173541_6.jpg,"images/11,411/1728367683_1728173541_6.jpg",Healthy,low_contrast,137.3,2102.0,30.6
1746058682_1746058307_5.jpg,"images/514,614/1746058682_1746058307_5.jpg",Stress,low_contrast,141.1,2143.6,31.1
1747217724_1747217464_4.jpg,"images/111,211/1747217724_1747217464_4.jpg",Stress,low_contrast,144.8,1924.1,26.7
1730420225_1730419904_5.jpg,"images/214,311/1730420225_1730419904_5.jpg",Healthy,low_contrast,142.7,1515.2,29.6
1748081671_1748081463_4.jpg,"images/511,611/1748081671_1748081463_4.jpg",Stress,low_contrast,143.1,2933.8,32.2
1749082523_1749082292_5.jpg,"images/214,311/1749082523_1749082292_5.jpg",Stress,low_contrast,146.3,1312.7,27.0
1747189065_1747188707_5.jpg,"images/514,614/1747189065_1747188707_5.jpg",Stress,low_contrast,143.6,2093.3,31.3
1747995274_1747995064_4.jpg,"images/511,611/1747995274_1747995064_4.jpg",Stress,low_contrast,141.5,2707.4,31.9
1746757129_1746749464_4.jpg,"images/511,611/1746757129_1746749464_4.jpg",Stress,low_contrast,145.4,1424.1,24.7
1729995568_1729995138_6.jpg,"images/11,411/1729995568_1729995138_6.jpg",Healthy,low_contrast,138.7,1350.2,27.8
1731024990_1731024696_5.jpg,"images/214,311/1731024990_1731024696_5.jpg",Healthy,low_contrast,143.9,1515.5,32.2
1746058500_1746058264_4.jpg,"images/511,611/1746058500_1746058264_4.jpg",Stress,low_contrast,140.7,2347.7,30.9
1731111391_1731111105_5.jpg,"images/214,311/1731111391_1731111105_5.jpg",Healthy,low_contrast,137.8,1076.6,27.6
1747822472_1747822263_4.jpg,"images/511,611/1747822472_1747822263_4.jpg",Stress,low_contrast,142.8,2761.6,31.3
1731111397_1731111100_5.jpg,"images/514,614/1731111397_1731111100_5.jpg",Healthy,low_contrast,136.0,1391.4,28.9
1731284215_1731283903_5.jpg,"images/214,311/1731284215_1731283903_5.jpg",Healthy,low_contrast,143.3,1521.4,31.3
1731024990_1731024696_5.jpg,"images/214,311/1731024990_1731024696_5.jpg",Healthy,low_contrast,143.9,1515.5,32.2
1749514453_1749514264_4.jpg,"images/511,611/1749514453_1749514264_4.jpg",Stress,low_contrast,144.6,1639.6,27.5
1747304076_1747303864_4.jpg,"images/511,611/1747304076_1747303864_4.jpg",Stress,low_contrast,141.6,3082.7,31.5
1731284244_1731283898_5.jpg,"images/514,614/1731284244_1731283898_5.jpg",Healthy,low_contrast,138.6,1633.3,31.7
1747376328_1747361505_5.jpg,"images/514,614/1747376328_1747361505_5.jpg",Stress,low_contrast,141.0,2158.4,31.2
1730269039_1730268691_5.jpg,"images/517,617/1730269039_1730268691_5.jpg",Healthy,low_contrast,137.3,2427.8,31.8
1731025187_1731024740_6.jpg,"images/11,411/1731025187_1731024740_6.jpg",Healthy,low_contrast,138.5,1819.0,29.2
1746231562_1746231064_4.jpg,"images/511,611/1746231562_1746231064_4.jpg",Stress,low_contrast,140.3,2544.8,31.6
1746663298_1746663064_4.jpg,"images/511,611/1746663298_1746663064_4.jpg",Stress,low_contrast,141.0,2359.9,30.4
1749536114_1749535864_4.jpg,"images/111,211/1749536114_1749535864_4.jpg",Stress,low_contrast,143.3,1496.0,28.3
1730103286_1730103064_4.jpg,"images/111,211/1730103286_1730103064_4.jpg",Healthy,low_contrast,138.0,1706.7,31.1
1747908873_1747908664_4.jpg,"images/511,611/1747908873_1747908664_4.jpg",Stress,low_contrast,142.1,2661.2,31.0
1731629901_1731629529_6.jpg,"images/11,411/1731629901_1731629529_6.jpg",Healthy,low_contrast,137.8,1613.4,28.4
1731197901_1731197500_5.jpg,"images/517,617/1731197901_1731197500_5.jpg",Healthy,low_contrast,139.7,2729.1,31.4
1730852251_1730851905_5.jpg,"images/514,614/1730852251_1730851905_5.jpg",Healthy,low_contrast,136.8,1586.1,31.3
1746231487_1746231106_5.jpg,"images/514,614/1746231487_1746231106_5.jpg",Stress,low_contrast,140.2,2202.6,31.4
1749082430_1749082263_4.jpg,"images/511,611/1749082430_1749082263_4.jpg",Stress,low_contrast,146.4,1197.5,24.1
1747736074_1747735864_4.jpg,"images/511,611/1747736074_1747735864_4.jpg",Stress,low_contrast,141.4,2953.7,31.4
1730600258_1730592706_5.jpg,"images/514,614/1730600258_1730592706_5.jpg",Healthy,low_contrast,136.9,1489.3,30.7
1747390467_1747390263_4.jpg,"images/511,611/1747390467_1747390263_4.jpg",Stress,low_contrast,141.9,2577.7,29.4
1731457181_1731456739_6.jpg,"images/11,411/1731457181_1731456739_6.jpg",Healthy,low_contrast,140.4,1762.2,28.1
1731111552_1731111127_6.jpg,"images/2110,314/1731111552_1731111127_6.jpg",Healthy,low_contrast,136.9,1653.0,32.3
1746749818_1746749500_5.jpg,"images/514,614/1746749818_1746749500_5.jpg",Stress,low_contrast,145.0,1127.4,23.8
1746663481_1746663105_5.jpg,"images/514,614/1746663481_1746663105_5.jpg",Stress,low_contrast,141.7,2214.1,31.3
1749524931_1749463902_5.jpg,"images/514,614/1749524931_1749463902_5.jpg",Stress,low_contrast,144.7,1764.9,27.7
1731197901_1731197500_5.jpg,"images/517,617/1731197901_1731197500_5.jpg",Healthy,low_contrast,139.7,2729.1,31.4
1746584089_1746576664_4.jpg,"images/511,611/1746584089_1746576664_4.jpg",Stress,low_contrast,142.2,2377.1,30.7
1749082430_1749082263_4.jpg,"images/511,611/1749082430_1749082263_4.jpg",Stress,low_contrast,146.4,1197.5,24.1
1729815419_1729815104_5.jpg,"images/214,311/1729815419_1729815104_5.jpg",Healthy,low_contrast,141.1,1575.6,32.1
1746584089_1746576664_4.jpg,"images/511,611/1746584089_1746576664_4.jpg",Stress,low_contrast,142.2,2377.1,30.7
1747995274_1747995064_4.jpg,"images/511,611/1747995274_1747995064_4.jpg",Stress,low_contrast,141.5,2707.4,31.9
1731543386_1731543098_5.jpg,"images/514,614/1731543386_1731543098_5.jpg",Healthy,low_contrast,138.3,1392.9,28.6
1731370665_1731370306_5.jpg,"images/514,614/1731370665_1731370306_5.jpg",Healthy,low_contrast,139.6,1647.0,32.3
1731284244_1731283898_5.jpg,"images/514,614/1731284244_1731283898_5.jpg",Healthy,low_contrast,138.6,1633.3,31.7
1731111397_1731111100_5.jpg,"images/514,614/1731111397_1731111100_5.jpg",Healthy,low_contrast,136.0,1391.4,28.9
1749536114_1749535864_4.jpg,"images/111,211/1749536114_1749535864_4.jpg",Stress,low_contrast,143.3,1496.0,28.3
1730247413_1730247104_5.jpg,"images/214,311/1730247413_1730247104_5.jpg",Healthy,low_contrast,140.0,1564.7,31.3
1746663298_1746663064_4.jpg,"images/511,611/1746663298_1746663064_4.jpg",Stress,low_contrast,141.0,2359.9,30.4
1731198016_1731197543_6.jpg,"images/2110,314/1731198016_1731197543_6.jpg",Healthy,low_contrast,139.0,1729.0,31.7
1729988181_1729987902_5.jpg,"images/214,311/1729988181_1729987902_5.jpg",Healthy,low_contrast,142.9,1259.8,28.2
1731457007_1731456702_5.jpg,"images/214,311/1731457007_1731456702_5.jpg",Healthy,low_contrast,144.3,1435.1,31.5
1747736074_1747735864_4.jpg,"images/511,611/1747736074_1747735864_4.jpg",Stress,low_contrast,141.4,2953.7,31.4
1730016869_1730016664_4.jpg,"images/111,211/1730016869_1730016664_4.jpg",Healthy,low_contrast,137.1,1556.1,31.1
1729901804_1729901503_5.jpg,"images/214,311/1729901804_1729901503_5.jpg",Healthy,low_contrast,142.9,1562.7,30.3
1729210625_1729210304_5.jpg,"images/214,311/1729210625_1729210304_5.jpg",Healthy,low_contrast,138.1,1589.4,31.8
1728367555_1728173505_5.jpg,"images/514,614/1728367555_1728173505_5.jpg",Healthy,low_contrast,136.5,1733.0,32.2
1728519382_1728519100_5.jpg,"images/214,311/1728519382_1728519100_5.jpg",Healthy,low_contrast,139.0,1434.7,27.9
1746231487_1746231106_5.jpg,"images/514,614/1746231487_1746231106_5.jpg",Stress,low_contrast,140.2,2202.6,31.4
1746749818_1746749500_5.jpg,"images/514,614/1746749818_1746749500_5.jpg",Stress,low_contrast,145.0,1127.4,23.8
1748081671_1748081463_4.jpg,"images/511,611/1748081671_1748081463_4.jpg",Stress,low_contrast,143.1,2933.8,32.2
1747095298_1747095063_4.jpg,"images/511,611/1747095298_1747095063_4.jpg",Stress,low_contrast,140.5,2603.1,31.8
1747440889_1747440664_4.jpg,"images/111,211/1747440889_1747440664_4.jpg",Stress,low_contrast,143.8,2012.5,27.8
1749514543_1749514296_5.jpg,"images/214,311/1749514543_1749514296_5.jpg",Stress,low_contrast,148.1,1103.2,25.4
1747822472_1747822263_4.jpg,"images/511,611/1747822472_1747822263_4.jpg",Stress,low_contrast,142.8,2761.6,31.3
1730852251_1730851905_5.jpg,"images/514,614/1730852251_1730851905_5.jpg",Healthy,low_contrast,136.8,1586.1,31.3
1729930468_1729930264_4.jpg,"images/111,211/1729930468_1729930264_4.jpg",Healthy,low_contrast,135.0,1216.6,31.3
1746663298_1746663064_4.jpg,"images/511,611/1746663298_1746663064_4.jpg",Stress,low_contrast,141.0,2359.9,30.4
1748081671_1748081463_4.jpg,"images/511,611/1748081671_1748081463_4.jpg",Stress,low_contrast,143.1,2933.8,32.2
1747390467_1747390263_4.jpg,"images/511,611/1747390467_1747390263_4.jpg",Stress,low_contrast,141.9,2577.7,29.4
1746757129_1746749464_4.jpg,"images/511,611/1746757129_1746749464_4.jpg",Stress,low_contrast,145.4,1424.1,24.7
1747995274_1747995064_4.jpg,"images/511,611/1747995274_1747995064_4.jpg",Stress,low_contrast,141.5,2707.4,31.9
1731543446_1731543095_5.jpg,"images/517,617/1731543446_1731543095_5.jpg",Healthy,low_contrast,139.1,2226.8,31.2
1728526638_1728526302_5.jpg,"images/514,614/1728526638_1728526302_5.jpg",Healthy,low_contrast,141.7,1360.1,27.5
1730420276_1730419902_5.jpg,"images/514,614/1730420276_1730419902_5.jpg",Healthy,low_contrast,137.7,1781.1,30.8
1746663481_1746663105_5.jpg,"images/514,614/1746663481_1746663105_5.jpg",Stress,low_contrast,141.7,2214.1,31.3
1749773811_1749773497_5.jpg,"images/514,614/1749773811_1749773497_5.jpg",Stress,low_contrast,145.3,2207.6,31.0
1747448451_1747447904_5.jpg,"images/514,614/1747448451_1747447904_5.jpg",Stress,low_contrast,144.5,1651.8,27.1
1747390467_1747390263_4.jpg,"images/511,611/1747390467_1747390263_4.jpg",Stress,low_contrast,141.9,2577.7,29.4
