filename,photo_path,label,degradation_type,brightness,blur_laplacian,contrast
1749168916_1749168664_4.jpg,"images/511,611/1749168916_1749168664_4.jpg",Stress,low_brightness,124.2,3731.6,48.2
1725243565_1725243108_5.jpg,"images/514,614/1725243565_1725243108_5.jpg",Healthy,low_brightness,126.2,4019.3,48.0
1746317967_1746317464_4.jpg,"images/511,611/1746317967_1746317464_4.jpg",Stress,low_brightness,128.7,4750.2,44.9
1728454792_1728454309_5.jpg,"images/517,617/1728454792_1728454309_5.jpg",Healthy,low_brightness,128.6,6207.4,49.1
1728713833_1728713464_4.jpg,"images/14,414/1728713833_1728713464_4.jpg",Healthy,low_brightness,115.4,3593.8,50.7
1725322934_1725322363_6.jpg,"images/2110,314/1725322934_1725322363_6.jpg",Healthy,low_brightness,126.9,2348.1,49.1
1725927342_1725927063_4.jpg,"images/511,611/1725927342_1725927063_4.jpg",Healthy,low_brightness,126.0,3915.3,45.9
1725322699_1725322308_5.jpg,"images/214,311/1725322699_1725322308_5.jpg",Healthy,low_brightness,122.8,3060.9,48.5
1728973017_1728972735_4.jpg,"images/111,211/1728973017_1728972735_4.jpg",Healthy,low_brightness,128.8,2701.4,41.7
1725668145_1725667863_4.jpg,"images/511,611/1725668145_1725667863_4.jpg",Healthy,low_brightness,128.5,3476.0,43.7
1729405176_1729404700_5.jpg,"images/517,617/1729405176_1729404700_5.jpg",Healthy,low_brightness,126.0,5625.4,48.7
1729318785_1729318306_5.jpg,"images/517,617/1729318785_1729318306_5.jpg",Healthy,low_brightness,122.0,6102.8,51.3
1725927687_1725927154_6.jpg,"images/11,411/1725927687_1725927154_6.jpg",Healthy,low_brightness,127.3,3615.7,41.3
1729232154_1729231864_4.jpg,"images/111,211/1729232154_1729231864_4.jpg",Healthy,low_brightness,128.1,2964.0,42.8
1725495340_1725495063_4.jpg,"images/511,611/1725495340_1725495063_4.jpg",Healthy,low_brightness,126.2,3558.4,44.8
1743985071_1743847891_5.jpg,"images/214,311/1743985071_1743847891_5.jpg",Stress,low_brightness,122.8,533.5,36.8
1725243565_1725243108_5.jpg,"images/517,617/1725243565_1725243108_5.jpg",Healthy,low_brightness,126.2,4019.3,48.0
1748909841_1748909501_5.jpg,"images/214,311/1748909841_1748909501_5.jpg",Stress,low_brightness,120.1,3363.4,50.4
1730168476_1730167948_6.jpg,"images/2110,314/1730168476_1730167948_6.jpg",Healthy,low_brightness,128.6,2174.5,44.1
1725582018_1725581514_5.jpg,"images/517,617/1725582018_1725581514_5.jpg",Healthy,low_brightness,123.8,5013.6,49.8
1746404340_1746403911_5.jpg,"images/514,614/1746404340_1746403911_5.jpg",Stress,low_brightness,128.1,4241.6,45.6
1725668145_1725667863_4.jpg,"images/511,611/1725668145_1725667863_4.jpg",Healthy,low_brightness,128.5,3476.0,43.7
1748312503_1748311951_6.jpg,"images/11,411/1748312503_1748311951_6.jpg",Stress,low_brightness,118.8,4390.5,50.6
1725581890_1725581510_5.jpg,"images/214,311/1725581890_1725581510_5.jpg",Other,low_brightness,124.4,3524.0,48.1
1725322541_1725322264_4.jpg,"images/511,611/1725322541_1725322264_4.jpg",Healthy,low_brightness,128.9,3100.4,43.8
1749464291_1749017464_4.jpg,"images/111,211/1749464291_1749017464_4.jpg",Stress,low_brightness,124.5,2662.0,42.3
1749517178_1749175864_4.jpg,"images/111,211/1749517178_1749175864_4.jpg",Stress,low_brightness,125.5,3219.5,45.7
1728454618_1728454264_4.jpg,"images/14,414/1728454618_1728454264_4.jpg",Healthy,low_brightness,122.4,3647.7,48.0
1729751187_1729750264_4.jpg,"images/14,414/1729751187_1729750264_4.jpg",Healthy,low_brightness,124.5,2358.5,45.1
1725927342_1725927063_4.jpg,"images/511,611/1725927342_1725927063_4.jpg",Healthy,low_brightness,126.0,3915.3,45.9
1725495364_1725495064_4.jpg,"images/111,211/1725495364_1725495064_4.jpg",Healthy,low_brightness,126.6,2881.1,45.8
1725927342_1725927063_4.jpg,"images/511,611/1725927342_1725927063_4.jpg",Healthy,low_brightness,126.0,3915.3,45.9
1725927502_1725927111_5.jpg,"images/214,311/1725927502_1725927111_5.jpg",Healthy,low_brightness,124.9,3512.1,45.0
1725495753_1725495166_6.jpg,"images/2110,314/1725495753_1725495166_6.jpg",Healthy,low_brightness,127.2,2693.2,49.9
1730168476_1730167948_6.jpg,"images/2110,314/1730168476_1730167948_6.jpg",Healthy,low_brightness,128.6,2174.5,44.1
1725675547_1725675102_5.jpg,"images/517,617/1725675547_1725675102_5.jpg",Healthy,low_brightness,127.7,3997.6,46.5
1749341713_1749341463_4.jpg,"images/511,611/1749341713_1749341463_4.jpg",Stress,low_brightness,126.3,3280.9,46.0
1743849554_1743588693_5.jpg,"images/214,311/1743849554_1743588693_5.jpg",Stress,low_brightness,125.5,548.3,38.3
1729837170_1729836704_5.jpg,"images/517,617/1729837170_1729836704_5.jpg",Healthy,low_brightness,127.6,4849.1,47.6
1725322560_1725322264_4.jpg,"images/111,211/1725322560_1725322264_4.jpg",Healthy,low_brightness,126.4,2599.7,45.3
1729319100_1729318401_7.jpg,"images/114,217/1729319100_1729318401_7.jpg",Healthy,low_brightness,128.7,4827.9,43.0
1746317916_1746317510_5.jpg,"images/514,614/1746317916_1746317510_5.jpg",Stress,low_brightness,128.2,4299.9,46.0
1725495502_1725495110_5.jpg,"images/214,311/1725495502_1725495110_5.jpg",Healthy,low_brightness,121.8,3422.2,49.1
1728714338_1728713598_7.jpg,"images/114,217/1728714338_1728713598_7.jpg",Healthy,low_brightness,128.1,5294.2,44.8
1725675547_1725675102_5.jpg,"images/514,614/1725675547_1725675102_5.jpg",Healthy,low_brightness,127.7,3997.6,46.5
1746317916_1746317510_5.jpg,"images/514,614/1746317916_1746317510_5.jpg",Stress,low_brightness,128.2,4299.9,46.0
1728454792_1728454309_5.jpg,"images/517,617/1728454792_1728454309_5.jpg",Healthy,low_brightness,128.6,6207.4,49.1
1748996113_1748995864_4.jpg,"images/511,611/1748996113_1748995864_4.jpg",Stress,low_brightness,128.3,3246.1,45.5
1725675547_1725675102_5.jpg,"images/517,617/1725675547_1725675102_5.jpg",Healthy,low_brightness,127.7,3997.6,46.5
1729837006_1729836664_4.jpg,"images/14,414/1729837006_1729836664_4.jpg",Healthy,low_brightness,122.2,2261.8,47.1
1728973017_1728972735_4.jpg,"images/111,211/1728973017_1728972735_4.jpg",Healthy,low_brightness,128.8,2701.4,41.7
1749521447_1749348664_4.jpg,"images/111,211/1749521447_1749348664_4.jpg",Stress,low_brightness,126.0,2747.7,43.4
1725754712_1725754309_5.jpg,"images/214,311/1725754712_1725754309_5.jpg",Other,low_brightness,125.5,3620.9,47.4
1725236519_1725235965_6.jpg,"images/2110,314/1725236519_1725235965_6.jpg",Healthy,low_brightness,124.8,2448.5,50.0
1746857752_1746857464_4.jpg,"images/111,211/1746857752_1746857464_4.jpg",Stress,low_brightness,128.1,2588.5,36.8
1725236133_1725235863_4.jpg,"images/511,611/1725236133_1725235863_4.jpg",Healthy,low_brightness,126.3,3270.9,44.5
1725776333_1725775912_5.jpg,"images/517,617/1725776333_1725775912_5.jpg",Healthy,low_brightness,114.1,2713.1,53.3
1727828121_1727827864_4.jpg,"images/511,611/1727828121_1727827864_4.jpg",Healthy,low_brightness,128.2,3085.5,41.4
1746318126_1746317512_5.jpg,"images/214,311/1746318126_1746317512_5.jpg",Stress,low_brightness,126.5,4548.6,47.1
1749601059_1749600707_5.jpg,"images/214,311/1749601059_1749600707_5.jpg",Stress,low_brightness,119.9,3471.0,51.6
1725495753_1725495166_6.jpg,"images/2110,314/1725495753_1725495166_6.jpg",Healthy,low_brightness,127.2,2693.2,49.9
1728973194_1728972708_5.jpg,"images/517,617/1728973194_1728972708_5.jpg",Healthy,low_brightness,121.1,6139.7,52.0
1729837170_1729836704_5.jpg,"images/517,617/1729837170_1729836704_5.jpg",Healthy,low_brightness,127.6,4849.1,47.6
1747966894_1747966351_6.jpg,"images/11,411/1747966894_1747966351_6.jpg",Stress,low_brightness,122.1,4491.1,48.4
1728627601_1728627110_5.jpg,"images/517,617/1728627601_1728627110_5.jpg",Healthy,low_brightness,125.0,6112.9,49.9
1727741726_1727741464_4.jpg,"images/511,611/1727741726_1727741464_4.jpg",Healthy,low_brightness,128.6,3038.2,41.3
1748499510_1748484746_6.jpg,"images/11,411/1748499510_1748484746_6.jpg",Stress,low_brightness,120.5,4053.5,47.9
1725437988_1725437512_5.jpg,"images/514,614/1725437988_1725437512_5.jpg",Healthy,low_brightness,128.5,4534.7,45.5
1749459042_1748909538_6.jpg,"images/11,411/1749459042_1748909538_6.jpg",Stress,low_brightness,123.0,3736.0,44.8
1725437988_1725437512_5.jpg,"images/514,614/1725437988_1725437512_5.jpg",Healthy,low_brightness,128.5,4534.7,45.5
1725675547_1725675102_5.jpg,"images/514,614/1725675547_1725675102_5.jpg",Healthy,low_brightness,127.7,3997.6,46.5
1749523610_1749435064_4.jpg,"images/111,211/1749523610_1749435064_4.jpg",Stress,low_brightness,120.2,2747.5,48.2
1748909705_1748909464_4.jpg,"images/511,611/1748909705_1748909464_4.jpg",Stress,low_brightness,121.4,3759.8,49.8
1729318552_1729318264_4.jpg,"images/111,211/1729318552_1729318264_4.jpg",Healthy,low_brightness,128.2,2878.4,42.6
1727914536_1727914263_4.jpg,"images/511,611/1727914536_1727914263_4.jpg",Healthy,low_brightness,125.7,2997.1,42.6
1748571681_1748571160_6.jpg,"images/11,411/1748571681_1748571160_6.jpg",Stress,low_brightness,117.9,4039.1,48.5
1748067352_1748067064_4.jpg,"images/111,211/1748067352_1748067064_4.jpg",Stress,low_brightness,127.4,2987.6,40.3
1747527360_1747527064_4.jpg,"images/111,211/1747527360_1747527064_4.jpg",Stress,low_brightness,127.0,4404.0,48.3
1729318552_1729318264_4.jpg,"images/111,211/1729318552_1729318264_4.jpg",Healthy,low_brightness,128.2,2878.4,42.6
1728692119_1728691864_4.jpg,"images/511,611/1728692119_1728691864_4.jpg",Healthy,low_brightness,128.9,2797.1,40.4
1728627601_1728627110_5.jpg,"images/517,617/1728627601_1728627110_5.jpg",Healthy,low_brightness,125.0,6112.9,49.9
1748996252_1748995906_5.jpg,"images/214,311/1748996252_1748995906_5.jpg",Stress,low_brightness,126.5,3163.6,47.6
1749601110_1749600700_5.jpg,"images/514,614/1749601110_1749600700_5.jpg",Stress,low_brightness,124.7,4645.4,48.6
1725344277_1725343904_5.jpg,"images/514,614/1725344277_1725343904_5.jpg",Healthy,low_brightness,121.4,2109.4,47.4
1748996113_1748995864_4.jpg,"images/511,611/1748996113_1748995864_4.jpg",Stress,low_brightness,128.3,3246.1,45.5
1749168916_1749168664_4.jpg,"images/511,611/1749168916_1749168664_4.jpg",Stress,low_brightness,124.2,3731.6,48.2
1749169057_1749168708_5.jpg,"images/214,311/1749169057_1749168708_5.jpg",Stress,low_brightness,121.4,3652.2,50.6
1729405176_1729404700_5.jpg,"images/517,617/1729405176_1729404700_5.jpg",Healthy,low_brightness,126.0,5625.4,48.7
1727741726_1727741464_4.jpg,"images/511,611/1727741726_1727741464_4.jpg",Healthy,low_brightness,128.6,3038.2,41.3
1743848287_1743502296_5.jpg,"images/214,311/1743848287_1743502296_5.jpg",Stress,low_brightness,97.9,957.6,42.9
1749428258_1749427900_5.jpg,"images/214,311/1749428258_1749427900_5.jpg",Stress,low_brightness,128.7,3148.4,45.9
1725582151_1725581566_6.jpg,"images/2110,314/1725582151_1725581566_6.jpg",Other,low_brightness,128.5,2785.1,48.2
1725236155_1725235864_4.jpg,"images/111,211/1725236155_1725235864_4.jpg",Healthy,low_brightness,125.6,2494.9,45.8
1725322934_1725322363_6.jpg,"images/2110,314/1725322934_1725322363_6.jpg",Healthy,low_brightness,126.9,2348.1,49.1
1749517178_1749175864_4.jpg,"images/111,211/1749517178_1749175864_4.jpg",Stress,low_brightness,125.5,3219.5,45.7
1728000928_1728000664_4.jpg,"images/511,611/1728000928_1728000664_4.jpg",Healthy,low_brightness,127.2,2977.3,42.3
1746318126_1746317512_5.jpg,"images/214,311/1746318126_1746317512_5.jpg",Stress,low_brightness,126.5,4548.6,47.1
1748312328_1748311906_5.jpg,"images/514,614/1748312328_1748311906_5.jpg",Stress,low_brightness,127.4,4103.8,47.9
1725344371_1725343912_5.jpg,"images/517,617/1725344371_1725343912_5.jpg",Healthy,low_brightness,112.9,3351.5,53.0
1728692119_1728691864_4.jpg,"images/511,611/1728692119_1728691864_4.jpg",Healthy,low_brightness,128.9,2797.1,40.4
1725754712_1725754309_5.jpg,"images/214,311/1725754712_1725754309_5.jpg",Other,low_brightness,125.5,3620.9,47.4
1749169057_1749168708_5.jpg,"images/214,311/1749169057_1749168708_5.jpg",Stress,low_brightness,121.4,3652.2,50.6
1730096360_1730095904_5.jpg,"images/517,617/1730096360_1730095904_5.jpg",Healthy,low_brightness,126.1,4593.3,47.5
1725437988_1725437512_5.jpg,"images/514,614/1725437988_1725437512_5.jpg",Healthy,low_brightness,128.5,4534.7,45.5
1748996113_1748995864_4.jpg,"images/511,611/1748996113_1748995864_4.jpg",Stress,low_brightness,128.3,3246.1,45.5
1746605876_1746598264_4.jpg,"images/111,211/1746605876_1746598264_4.jpg",Stress,low_brightness,128.7,3194.1,38.7
1749341713_1749341463_4.jpg,"images/511,611/1749341713_1749341463_4.jpg",Stress,low_brightness,126.3,3280.9,46.0
1725149817_1725149464_4.jpg,"images/14,414/1725149817_1725149464_4.jpg",Healthy,low_brightness,122.2,3245.2,50.9
1728973194_1728972708_5.jpg,"images/517,617/1728973194_1728972708_5.jpg",Healthy,low_brightness,121.1,6139.7,52.0
1728000928_1728000664_4.jpg,"images/511,611/1728000928_1728000664_4.jpg",Healthy,low_brightness,127.2,2977.3,42.3
1725344371_1725343912_5.jpg,"images/517,617/1725344371_1725343912_5.jpg",Healthy,low_brightness,112.9,3351.5,53.0
1728713768_1728713464_4.jpg,"images/111,211/1728713768_1728713464_4.jpg",Healthy,low_brightness,127.8,3231.7,43.8
1728692119_1728691864_4.jpg,"images/511,611/1728692119_1728691864_4.jpg",Healthy,low_brightness,128.9,2797.1,40.4
1725322541_1725322264_4.jpg,"images/511,611/1725322541_1725322264_4.jpg",Healthy,low_brightness,128.9,3100.4,43.8
1729232154_1729231864_4.jpg,"images/111,211/1729232154_1729231864_4.jpg",Healthy,low_brightness,128.1,2964.0,42.8
1749523610_1749435064_4.jpg,"images/111,211/1749523610_1749435064_4.jpg",Stress,low_brightness,120.2,2747.5,48.2
1748067352_1748067064_4.jpg,"images/111,211/1748067352_1748067064_4.jpg",Stress,low_brightness,127.4,2987.6,40.3
1725409039_1725408664_4.jpg,"images/14,414/1725409039_1725408664_4.jpg",Healthy,low_brightness,124.8,3751.7,50.4
1725776333_1725775912_5.jpg,"images/517,617/1725776333_1725775912_5.jpg",Healthy,low_brightness,114.1,2713.1,53.3
1727914536_1727914263_4.jpg,"images/511,611/1727914536_1727914263_4.jpg",Healthy,low_brightness,125.7,2997.1,42.6
1725776264_1725775902_5.jpg,"images/514,614/1725776264_1725775902_5.jpg",Healthy,low_brightness,119.7,2239.1,47.1
1746404340_1746403911_5.jpg,"images/514,614/1746404340_1746403911_5.jpg",Stress,low_brightness,128.1,4241.6,45.6
1725322560_1725322264_4.jpg,"images/111,211/1725322560_1725322264_4.jpg",Healthy,low_brightness,126.4,2599.7,45.3
1749622553_1749622264_4.jpg,"images/111,211/1749622553_1749622264_4.jpg",Stress,low_brightness,114.9,2446.6,45.9
1728000928_1728000664_4.jpg,"images/511,611/1728000928_1728000664_4.jpg",Healthy,low_brightness,127.2,2977.3,42.3
1743848287_1743502296_5.jpg,"images/214,311/1743848287_1743502296_5.jpg",Stress,low_brightness,97.9,957.6,42.9
1749519242_1749262264_4.jpg,"images/111,211/1749519242_1749262264_4.jpg",Stress,low_brightness,121.0,3165.8,47.0
1749600912_1749600664_4.jpg,"images/511,611/1749600912_1749600664_4.jpg",Stress,low_brightness,122.3,3665.2,49.0
1725776264_1725775902_5.jpg,"images/514,614/1725776264_1725775902_5.jpg",Healthy,low_brightness,119.7,2239.1,47.1
1743849554_1743588693_5.jpg,"images/214,311/1743849554_1743588693_5.jpg",Stress,low_brightness,125.5,548.3,38.3
1743899091_1743675087_5.jpg,"images/214,311/1743899091_1743675087_5.jpg",Stress,low_brightness,126.2,554.1,38.2
1728713768_1728713464_4.jpg,"images/111,211/1728713768_1728713464_4.jpg",Healthy,low_brightness,127.8,3231.7,43.8
1749341713_1749341463_4.jpg,"images/511,611/1749341713_1749341463_4.jpg",Stress,low_brightness,126.3,3280.9,46.0
1725495340_1725495063_4.jpg,"images/511,611/1725495340_1725495063_4.jpg",Healthy,low_brightness,126.2,3558.4,44.8
1743899091_1743675087_5.jpg,"images/214,311/1743899091_1743675087_5.jpg",Stress,low_brightness,126.2,554.1,38.2
1725322934_1725322363_6.jpg,"images/2110,314/1725322934_1725322363_6.jpg",Healthy,low_brightness,126.9,2348.1,49.1
1725236133_1725235863_4.jpg,"images/511,611/1725236133_1725235863_4.jpg",Healthy,low_brightness,126.3,3270.9,44.5
1725754552_1725754263_4.jpg,"images/511,611/1725754552_1725754263_4.jpg",Healthy,low_brightness,128.6,3427.8,43.1
1725668145_1725667863_4.jpg,"images/511,611/1725668145_1725667863_4.jpg",Healthy,low_brightness,128.5,3476.0,43.7
1725243565_1725243108_5.jpg,"images/514,614/1725243565_1725243108_5.jpg",Healthy,low_brightness,126.2,4019.3,48.0
1729405006_1729404664_4.jpg,"images/14,414/1729405006_1729404664_4.jpg",Healthy,low_brightness,117.5,2812.2,48.3
1746317967_1746317464_4.jpg,"images/511,611/1746317967_1746317464_4.jpg",Stress,low_brightness,128.7,4750.2,44.9
1746145113_1746144710_5.jpg,"images/214,311/1746145113_1746144710_5.jpg",Stress,low_brightness,127.1,4352.0,45.9
1728605715_1728605463_4.jpg,"images/511,611/1728605715_1728605463_4.jpg",Healthy,low_brightness,128.6,2787.1,40.1
1728692119_1728691864_4.jpg,"images/511,611/1728692119_1728691864_4.jpg",Healthy,low_brightness,128.9,2797.1,40.4
1749428258_1749427900_5.jpg,"images/214,311/1749428258_1749427900_5.jpg",Stress,low_brightness,128.7,3148.4,45.9
1725581890_1725581510_5.jpg,"images/214,311/1725581890_1725581510_5.jpg",Other,low_brightness,124.4,3524.0,48.1
1725668309_1725667903_5.jpg,"images/214,311/1725668309_1725667903_5.jpg",Other,low_brightness,123.8,3430.0,47.7
1725322699_1725322308_5.jpg,"images/214,311/1725322699_1725322308_5.jpg",Healthy,low_brightness,122.8,3060.9,48.5
1728363229_1727914307_5.jpg,"images/517,617/1728363229_1727914307_5.jpg",Healthy,low_brightness,128.9,5353.2,46.1
1746317967_1746317464_4.jpg,"images/511,611/1746317967_1746317464_4.jpg",Stress,low_brightness,128.7,4750.2,44.9
